49,82
41,91
43,96
46,95
45,00
43,54
41,07
40,93
44,90
49,82
46,95
48,00
49,49
53,66
60,00
62,25
57,63
50,00
45,00
67,78
79,99
68,89
60,00
52,02
49,95
43,60
50,07
45,37
44,46
42,90
38,70
41,04
44,09
47,17
56,24
57,97
56,98
54,49
54,03
55,00
47,57
48,09
47,07
63,58
89,51
81,22
65,49
58,04
52,06
47,99
47,95
49,91
48,42
44,00
42,50
41,33
41,90
43,03
43,40
47,24
53,82
56,52
54,10
52,10
50,22
49,70
46,92
62,02
94,96
74,95
65,40
59,35
48,43
44,04
55,21
49,92
46,88
43,91
42,55
40,99
38,00
42,10
38,99
40,99
49,07
50,00
56,72
55,98
52,20
51,29
48,61
62,21
91,36
73,47
65,24
62,90
51,99
44,05
47,01
45,60
42,82
38,00
36,55
40,99
44,20
59,63
46,60
51,36
54,92
51,50
57,69
60,80
60,40
71,90
64,92
107,02
112,12
101,53
79,94
63,90
47,02
42,03
43,71
44,53
44,01
41,59
40,00
39,97
40,45
45,00
58,00
74,08
79,98
79,92
75,02
74,47
59,82
59,71
66,00
122,66
146,12
118,42
84,98
54,44
49,00
42,69
44,66
44,00
43,01
42,04
41,02
39,94
41,09
47,00
51,09
64,97
59,50
60,00
62,42
55,41
50,00
52,39
78,00
105,00
139,94
105,35
84,94
56,66
48,01
42,58
43,30
43,57
43,07
42,55
41,96
41,02
42,50
47,34
51,93
49,05
61,60
54,44
56,86
59,97
54,10
48,00
61,10
84,87
113,81
98,31
79,70
54,44
45,06
43,32
45,08
45,44
44,96
43,09
41,99
41,66
43,97
45,51
52,00
63,47
64,96
58,53
45,53
45,37
45,08
45,04
45,26
77,19
96,11
62,96
59,05
50,32
49,50
43,49
45,99
50,06
46,36
44,98
43,52
41,94
42,93
41,02
43,86
47,26
54,44
56,00
53,96
50,00
45,54
45,52
45,09
58,73
80,01
80,01
59,77
53,09
52,04
45,03
46,54
47,34
48,36
44,53
43,50
41,98
41,19
43,05
42,86
43,62
49,42
63,40
53,00
54,71
50,77
49,48
51,73
56,92
84,26
81,60
69,91
62,00
50,39
44,03
44,05
45,03
44,58
44,03
43,91
42,60
41,99
50,36
49,90
57,78
65,16
55,93
57,36
55,10
55,47
55,07
55,47
92,97
111,01
80,00
57,97
66,57
45,17
43,70
46,65
45,74
45,05
44,54
43,55
43,07
44,22
55,58
45,05
61,89
65,54
60,93
61,48
57,96
51,78
50,14
49,08
80,84
112,61
78,46
65,26
53,33
46,66
42,75
44,98
45,44
45,02
44,58
43,43
41,97
44,51
55,89
46,98
55,05
57,37
55,00
52,29
51,08
49,05
52,97
51,46
65,29
87,70
69,91
63,78
52,55
49,39
42,98
44,07
45,86
45,02
43,94
43,34
43,34
43,37
52,06
53,32
60,36
61,69
52,92
47,71
46,85
45,95
48,89
51,42
62,99
80,05
70,12
61,04
53,00
51,07
43,52
42,65
45,49
50,92
45,94
43,91
43,01
43,98
50,01
51,92
58,39
58,89
54,17
51,84
49,51
45,84
47,06
49,95
62,91
75,00
70,20
60,00
52,10
50,10
48,00
50,09
50,05
47,12
41,58
41,53
40,41
40,50
41,58
41,60
46,44
58,19
57,52
56,72
48,11
45,05
43,73
45,08
53,08
79,99
79,95
59,98
48,29
45,69
41,03
50,68
52,30
46,11
41,56
39,01
38,35
38,53
40,97
41,00
44,08
42,94
55,12
56,76
53,93
47,98
45,00
43,76
53,79
88,09
76,91
60,00
54,44
43,38
40,09
40,96
41,74
41,75
40,51
39,96
32,97
40,04
53,18
50,27
56,32
59,00
58,36
53,00
52,77
50,82
46,40
46,36
68,69
84,00
74,00
53,20
55,00
47,01
40,45
41,03
45,46
43,84
41,92
40,00
38,40
41,35
52,00
48,19
52,07
49,50
52,41
53,00
51,92
47,72
48,00
59,95
78,52
91,00
75,38
62,50
50,58
49,63
48,81
45,99
46,23
43,55
42,42
39,96
42,60
43,54
53,59
64,63
65,04
64,24
55,79
50,22
47,70
43,92
46,22
53,97
59,10
67,04
68,00
59,52
50,10
48,40
43,04
46,05
50,35
45,93
43,92
41,56
38,90
41,99
49,00
50,42
56,52
63,51
59,90
55,00
53,00
47,87
46,92
54,92
55,20
76,52
72,01
59,82
55,00
48,82
42,00
43,12
43,48
40,94
37,90
34,92
31,53
40,32
52,92
52,77
51,96
55,18
52,75
52,41
51,89
50,00
50,93
55,00
61,90
87,98
79,27
67,43
55,90
48,95
43,96
50,05
62,66
52,78
47,00
38,50
38,64
42,95
43,00
43,93
51,90
59,92
60,10
59,90
54,71
50,10
47,90
49,85
54,99
90,42
91,10
66,89
70,04
56,28
46,91
62,47
56,24
51,02
55,04
44,97
44,34
44,34
46,16
44,06
44,82
54,17
55,45
56,63
64,00
66,12
54,99
48,15
46,29
105,00
101,54
69,26
65,00
56,20
47,54
44,21
47,36
50,26
46,52
46,05
46,00
48,81
62,79
68,74
70,38
67,39
66,69
51,66
48,51
58,68
47,31
48,82
58,59
76,36
68,33
57,60
53,00
48,07
45,50
43,51
43,75
44,95
44,48
43,94
44,90
46,53
56,52
53,52
55,81
58,45
59,25
56,31
54,46
54,36
53,13
52,58
59,73
89,91
89,94
64,96
56,94
51,61
47,97
45,93
48,46
45,98
45,05
43,14
42,94
44,51
52,00
54,31
61,37
61,50
60,21
58,82
55,98
54,93
50,18
54,92
62,20
78,38
74,70
64,00
56,49
51,03
47,52
43,45
43,16
43,00
42,24
39,43
41,18
44,57
51,33
49,96
55,11
58,67
57,01
53,24
51,64
51,01
51,08
50,66
58,22
68,71
67,82
61,67
56,69
50,09
43,95
44,96
44,85
43,85
42,79
41,60
42,77
43,94
50,06
52,10
59,85
63,34
61,95
60,01
58,70
56,01
48,01
46,60
58,67
74,93
73,27
64,48
56,10
49,82
43,92
52,06
48,90
45,19
42,46
41,09
39,09
41,04
40,52
42,05
46,97
55,95
53,87
54,55
50,83
44,75
43,56
42,70
43,91
69,96
79,67
54,34
50,01
45,97
43,93
52,85
50,00
49,59
41,06
40,20
36,00
34,41
37,93
32,08
39,97
41,94
49,82
53,50
55,00
54,00
44,41
42,00
41,79
65,00
74,97
55,00
55,30
41,57
35,38
39,71
42,41
42,10
40,80
39,50
39,49
39,50
50,90
51,71
52,22
55,33
49,98
47,63
45,79
43,02
42,53
43,13
46,99
67,59
75,30
64,91
61,61
42,41
40,80
41,90
42,85
43,01
40,75
39,94
38,89
42,16
53,05
46,92
54,30
53,68
50,24
50,22
49,79
47,26
47,92
56,96
53,97
71,10
83,17
69,42
60,93
46,45
42,54
41,06
41,56
41,42
39,97
38,00
37,41
41,02
51,96
51,93
53,32
57,44
52,20
47,70
45,92
42,63
44,40
47,42
51,54
65,78
79,94
62,59
50,99
43,82
40,54
41,95
40,97
39,94
38,92
36,97
37,75
40,58
50,03
44,91
52,71
51,28
49,54
43,94
43,02
42,08
44,00
44,34
49,22
60,93
75,93
64,28
49,83
46,05
39,47
41,91
41,78
40,41
38,75
37,97
39,22
45,09
50,09
53,90
57,30
57,32
54,73
52,16
50,75
47,79
42,47
42,72
47,41
67,15
77,49
63,76
47,07
44,23
41,00
43,61
45,00
42,67
37,42
37,47
36,92
36,93
39,19
39,24
43,92
55,30
54,99
54,14
45,78
39,35
39,21
39,99
42,10
61,79
76,12
48,23
44,79
44,26
41,07
42,31
42,28
40,00
36,55
35,09
34,75
35,28
37,02
36,59
37,52
39,21
44,13
44,40
48,00
46,00
41,34
40,10
41,84
65,00
75,38
54,83
48,98
47,73
41,90
37,46
35,28
35,28
33,23
31,94
32,99
36,52
45,31
40,49
46,96
51,66
49,64
47,41
44,99
43,39
42,80
42,33
45,00
54,99
75,00
55,00
50,99
44,88
38,84
39,44
43,95
38,58
37,09
35,82
35,05
40,59
50,51
52,29
59,91
64,94
53,41
48,47
47,63
43,96
42,70
42,14
42,59
51,67
61,93
48,77
42,45
41,93
39,92
36,73
35,75
33,75
28,86
26,91
28,58
34,99
49,05
44,93
44,31
46,00
45,00
44,21
44,07
43,25
40,22
41,41
44,58
54,94
75,00
67,97
49,93
42,77
41,93
47,63
45,01
45,00
36,58
32,45
22,19
30,42
39,99
41,97
42,77
46,59
43,94
43,01
40,56
42,19
43,19
45,00
44,00
54,00
74,90
61,91
43,15
41,25
37,90
38,92
38,96
37,98
37,43
36,76
36,05
40,92
47,37
47,70
50,71
50,39
50,16
49,08
47,12
45,70
44,33
47,88
54,79
61,93
82,93
57,00
42,83
42,41
40,00
49,91
47,92
50,05
40,00
35,84
34,78
31,98
35,82
36,52
38,30
43,00
44,80
44,09
47,00
47,04
45,00
41,58
45,08
53,27
85,00
60,00
47,90
46,06
42,00
70,91
50,00
68,90
50,72
45,00
35,58
35,34
36,00
36,59
39,41
42,56
49,44
42,10
49,98
49,97
42,10
38,06
43,00
53,50
83,50
56,23
39,90
39,99
37,89
33,33
35,97
39,50
38,92
37,05
38,00
41,84
56,00
41,50
40,56
44,10
43,67
48,81
49,92
48,29
45,19
39,06
49,93
65,00
99,00
71,60
40,06
40,06
37,50
38,45
41,92
40,39
37,98
36,59
35,83
36,53
44,99
49,82
50,33
46,51
42,25
38,74
37,82
37,55
37,53
38,00
44,69
53,94
77,90
59,97
42,95
43,10
34,99
38,56
41,07
40,00
37,48
37,17
37,05
41,16
47,40
46,16
47,15
48,30
46,35
43,81
47,80
45,50
40,98
44,89
53,52
65,02
109,92
66,52
42,21
43,91
39,93
40,58
40,58
36,46
28,82
26,46
28,26
34,42
44,45
48,31
48,53
46,75
46,02
42,29
39,97
38,28
37,66
41,50
46,99
52,73
90,04
64,90
46,20
44,61
41,71
39,93
38,97
36,60
36,05
35,00
35,00
37,09
43,03
42,10
51,78
57,29
53,67
51,81
44,27
37,07
36,54
37,03
38,50
58,95
95,04
55,90
39,22
37,03
36,93
43,95
40,98
40,99
35,56
31,41
30,21
32,21
34,59
35,96
36,98
43,56
44,94
43,68
44,51
39,90
37,99
35,91
35,95
50,03
90,00
60,00
35,95
35,72
35,20
39,06
39,96
39,57
37,00
33,54
33,00
32,98
33,95
35,00
35,71
36,90
38,00
43,90
49,21
45,03
39,98
41,13
44,96
46,38
89,00
60,93
40,10
36,70
35,46
35,05
35,03
35,56
35,00
34,10
34,10
37,97
49,96
39,40
50,60
57,00
50,80
42,61
41,26
39,85
38,17
38,18
43,90
63,00
110,00
65,00
42,90
43,03
36,41
36,90
36,99
36,79
35,08
35,00
35,01
35,78
47,20
48,00
48,21
48,06
46,00
44,15
43,57
43,08
42,25
42,47
44,52
53,07
77,00
51,79
41,97
40,37
35,90
42,86
42,48
38,51
32,89
27,89
28,66
36,43
44,40
44,50
44,92
49,00
43,51
40,00
39,17
37,98
36,92
40,00
53,94
50,00
100,00
59,00
41,60
44,08
36,57
38,42
39,92
38,24
36,58
35,48
32,87
36,97
43,57
44,46
43,57
43,22
41,92
39,11
37,35
36,50
36,57
37,52
38,02
50,10
124,15
81,43
48,00
41,41
41,41
38,94
38,95
37,59
35,93
33,29
30,79
35,88
44,13
45,12
47,50
50,00
49,00
42,39
36,99
35,16
35,04
35,00
38,98
50,14
95,32
57,90
35,55
35,05
33,09
38,96
37,97
37,97
35,44
33,03
31,55
33,94
37,98
34,58
39,92
47,23
47,00
48,00
44,92
40,09
35,98
36,68
35,94
50,19
99,10
74,82
38,97
41,00
39,82
39,00
41,01
39,09
37,25
36,00
33,59
33,03
35,09
33,51
34,61
45,88
48,61
48,00
48,44
38,90
35,03
34,59
36,00
40,19
87,43
72,09
43,41
40,84
34,69
36,96
37,03
36,51
34,99
32,99
31,87
32,99
41,25
40,35
50,00
41,93
37,10
36,04
36,03
36,00
36,00
34,97
50,41
48,48
89,99
65,00
40,43
35,95
30,18
37,04
38,91
37,88
33,65
26,52
26,56
33,96
40,16
42,11
41,91
39,26
35,03
34,45
33,88
34,07
33,56
33,91
37,06
42,12
75,25
60,94
38,17
40,01
35,77
35,21
38,92
38,00
34,69
34,00
35,41
39,94
43,89
45,00
50,10
49,98
40,90
34,64
34,65
34,60
34,50
34,66
43,36
49,00
81,66
63,03
40,00
41,05
33,97
37,86
39,93
36,42
33,55
31,20
29,50
34,56
40,58
40,20
50,39
50,00
38,88
35,23
35,04
34,60
33,03
34,90
41,17
41,27
75,37
65,00
41,28
37,48
35,13
38,33
43,99
39,27
33,03
29,22
26,85
36,00
40,09
43,57
46,10
44,29
37,76
36,44
39,84
37,89
38,10
36,91
41,55
40,55
74,95
62,49
37,95
40,10
36,15
37,06
41,95
44,00
34,08
29,91
26,93
32,02
37,40
33,90
38,97
47,55
41,97
39,00
39,00
36,77
36,25
35,36
46,42
42,25
75,00
60,12
36,59
38,95
34,20
40,69
56,05
50,00
32,94
19,99
15,00
15,00
26,98
12,30
19,99
31,49
38,00
37,58
43,82
39,30
35,00
35,00
44,01
35,31
65,00
68,00
44,25
41,72
34,97
39,82
50,00
41,54
36,04
25,00
23,20
32,29
37,73
37,90
45,92
42,91
38,00
35,04
35,92
36,08
35,04
42,00
42,05
38,00
81,97
80,00
36,10
40,00
32,00
38,09
42,99
39,82
34,15
26,11
28,29
32,50
43,15
43,19
44,30
43,06
36,62
34,99
35,00
36,03
36,46
38,03
42,12
42,58
83,75
80,99
46,81
39,95
37,10
36,94
39,98
39,50
34,60
27,95
27,14
31,41
40,09
44,38
45,00
45,01
36,01
34,51
34,60
34,42
34,42
35,09
40,00
43,55
72,00
75,03
39,97
39,90
36,83
36,06
43,60
41,00
34,48
31,40
27,41
31,78
40,06
46,17
49,22
49,82
40,84
35,00
33,93
33,57
33,57
33,98
41,72
43,82
68,22
75,01
47,34
39,91
35,38
34,94
34,80
34,09
29,26
26,91
28,19
33,72
41,00
45,00
56,43
50,32
38,25
33,56
33,55
32,95
30,31
33,75
42,35
45,92
74,89
74,95
43,00
39,83
34,94
45,00
49,92
47,22
35,92
33,53
29,98
33,01
33,60
33,58
46,43
53,80
41,57
29,99
29,93
28,44
28,44
27,90
30,98
51,98
75,00
81,91
47,45
37,02
35,41
49,05
47,07
39,97
37,92
35,54
30,85
35,52
32,99
31,29
34,00
36,45
37,96
34,00
33,00
32,46
33,00
32,96
38,40
44,82
67,55
76,41
46,50
33,65
34,09
25,89
33,22
35,39
33,00
33,00
34,75
45,00
42,57
55,21
51,42
45,00
39,93
34,08
32,44
31,33
33,09
34,10
47,98
60,94
90,00
88,57
49,04
33,00
35,20
32,07
32,51
33,52
32,03
32,01
34,64
41,06
45,85
57,33
55,99
49,60
40,00
33,04
32,27
32,09
32,23
41,57
49,17
54,99
68,82
74,98
37,49
33,08
36,10
32,06
32,81
32,58
32,06
30,96
32,09
40,03
42,00
51,82
55,93
49,90
40,82
34,20
32,95
32,32
32,67
35,00
40,82
49,92
54,88
55,99
36,65
32,09
36,81
29,39
36,82
36,82
32,90
29,94
39,95
49,94
41,17
48,82
48,82
39,36
34,52
33,00
32,43
32,37
32,20
35,02
45,86
48,14
59,93
64,92
37,40
32,30
37,00
30,92
37,06
37,11
32,95
30,00
36,09
43,51
37,49
54,93
54,96
43,82
37,01
34,50
32,75
32,77
31,41
33,40
41,00
48,00
56,98
62,82
42,00
33,41
50,09
36,88
39,96
35,41
31,93
31,91
31,92
36,52
37,10
41,00
53,97
50,00
45,00
41,01
33,52
33,00
30,00
33,73
41,00
48,58
65,00
71,00
44,44
35,95
41,01
32,62
35,00
33,00
28,50
27,94
30,24
36,00
35,94
35,92
42,00
43,06
42,81
38,51
33,33
31,99
32,78
39,00
47,19
49,41
69,51
69,54
41,44
46,00
40,92
29,82
35,50
35,45
30,99
27,86
36,52
43,08
47,22
60,95
56,66
39,58
34,28
32,29
29,00
27,98
30,00
33,62
36,08
39,00
51,92
62,11
38,00
34,00
34,92
34,91
36,01
35,03
33,99
33,04
36,42
44,82
45,71
61,92
58,00
46,82
41,20
35,96
33,62
33,00
32,85
35,03
41,05
48,42
59,97
65,30
42,08
34,07
40,01
35,00
38,61
36,49
32,11
33,97
38,00
41,82
42,12
54,94
53,00
38,94
35,91
39,88
35,62
35,41
35,10
41,44
47,90
54,00
69,55
75,00
52,09
40,06
38,98
35,09
35,07
34,88
34,56
34,21
35,07
41,00
50,01
62,00
60,55
50,55
42,49
35,52
35,00
34,90
34,81
40,00
54,96
62,94
79,00
108,75
59,98
36,02
37,51
34,99
34,82
34,73
34,53
34,55
35,73
41,00
48,38
65,00
61,98
50,01
37,36
35,62
34,73
34,55
34,60
35,90
43,95
49,93
66,20
77,48
44,84
35,03
43,52
37,70
38,79
36,76
35,48
33,41
34,56
34,10
34,78
54,90
59,98
49,70
34,07
31,84
29,92
29,00
29,77
31,99
43,00
51,45
62,00
69,63
52,85
36,00
37,00
35,03
34,09
35,71
34,00
33,80
33,05
34,92
34,94
38,20
51,91
50,01
42,87
34,60
28,80
25,00
26,80
26,80
34,51
42,97
54,95
66,34
54,93
34,54
33,95
23,93
34,00
35,44
33,92
34,00
37,00
50,60
35,41
44,80
49,60
42,00
37,22
36,50
34,59
34,00
34,00
37,25
45,91
54,72
60,91
69,99
52,00
34,50
43,04
34,30
38,34
34,55
31,99
30,20
33,35
41,05
45,73
57,18
55,98
43,02
36,55
33,56
32,54
31,51
32,07
33,55
35,61
40,00
49,55
59,00
38,80
29,98
37,54
32,24
39,31
35,99
31,91
31,00
36,93
40,01
43,67
47,18
53,52
40,00
38,00
36,00
31,00
29,97
29,94
33,71
38,10
42,78
55,93
65,99
50,00
35,51
34,01
29,82
32,98
32,02
30,99
31,00
36,06
42,20
36,77
43,37
48,48
40,00
39,80
35,37
32,71
32,53
32,05
34,09
48,10
53,75
55,91
63,53
48,82
33,91
42,54
36,86
38,22
38,00
35,64
33,29
34,46
36,99
36,98
49,75
54,91
53,91
41,97
40,00
33,01
30,29
30,29
32,01
38,10
42,00
45,03
51,10
42,00
34,40
48,00
40,00
40,00
34,48
33,45
32,08
33,41
33,47
36,31
36,72
48,04
39,93
35,03
32,00
32,00
29,99
29,88
35,00
34,96
44,88
54,98
65,88
58,01
39,98
47,00
34,25
44,56
37,32
35,01
34,94
34,93
34,99
30,00
33,05
40,32
37,42
38,56
54,00
39,60
33,09
31,52
40,56
51,15
44,60
55,20
68,12
57,61
59,99
40,35
35,98
37,28
34,53
33,04
33,01
33,86
40,53
33,00
33,80
40,62
41,80
47,32
36,29
32,84
30,82
24,98
33,05
40,30
50,00
55,00
61,35
49,31
32,00
40,02
32,79
34,48
34,49
32,78
31,83
34,90
43,08
40,98
46,16
44,77
34,60
33,01
32,52
31,85
31,79
32,75
36,86
49,01
50,35
55,55
68,65
51,96
34,16
36,49
29,96
33,65
34,00
32,87
32,01
34,09
41,08
45,13
50,00
48,50
39,55
34,83
34,00
32,86
32,41
33,05
37,37
47,89
44,98
54,55
61,55
46,63
33,00
39,97
34,14
33,57
33,55
31,79
31,53
36,19
41,39
44,78
54,80
55,00
46,07
41,55
39,41
34,88
33,59
34,06
39,94
48,11
49,29
58,24
64,98
47,50
35,21
36,68
33,85
33,88
33,20
30,81
31,84
37,14
41,81
47,21
52,08
48,33
41,11
38,82
35,85
33,54
32,10
32,90
33,64
40,23
47,72
54,62
60,58
47,60
41,88
41,67
36,68
36,68
34,82
33,59
33,54
33,61
34,39
33,02
40,26
50,01
47,38
41,80
35,55
32,28
30,95
30,24
32,35
35,74
47,24
53,00
59,40
56,67
34,82
43,00
39,10
40,00
38,01
36,00
35,44
34,52
32,55
30,00
33,07
40,21
44,57
43,21
37,00
33,51
33,07
33,06
34,00
37,06
48,10
53,61
57,47
48,57
32,36
35,99
29,96
32,55
33,53
33,05
33,08
36,91
45,00
45,00
58,98
58,94
47,43
42,99
34,52
33,11
32,81
33,04
34,09
43,00
44,92
57,18
58,90
41,36
33,08
36,32
30,97
33,01
36,19
33,06
33,05
36,09
42,18
45,80
50,19
40,00
35,50
33,99
33,03
32,44
31,99
32,00
38,93
48,00
44,44
53,82
59,82
58,93
34,68
35,95
33,43
38,11
38,00
34,96
33,58
37,21
45,20
47,81
50,60
47,32
45,64
41,17
41,01
39,27
37,39
36,43
39,66
48,50
55,69
60,64
64,00
57,92
37,54
35,67
32,56
36,79
36,71
33,51
32,00
35,92
44,81
48,12
50,88
45,68
43,26
41,14
39,99
37,01
36,10
34,82
40,00
50,00
53,00
55,06
62,92
51,00
38,70
39,65
34,00
35,08
37,50
36,70
35,05
37,47
44,64
54,99
63,48
57,32
54,93
55,51
56,88
42,56
35,07
35,02
49,33
57,00
60,90
60,94
60,91
54,94
38,89
52,50
39,94
41,12
38,92
36,92
34,08
32,51
37,93
39,00
53,97
59,00
53,92
37,24
34,02
31,00
28,00
27,43
31,37
39,00
50,90
50,94
51,33
37,84
29,97
44,96
41,94
44,00
41,98
37,91
34,00
34,00
25,00
29,97
32,00
32,00
38,61
42,00
39,90
32,02
30,50
26,11
41,32
57,92
42,50
57,95
60,00
58,95
43,43
40,39
38,97
40,03
40,00
38,96
35,99
35,92
30,32
26,11
32,17
40,43
42,20
46,00
39,36
31,34
33,06
34,73
48,29
53,63
55,07
53,33
56,93
56,90
37,40
37,29
34,01
35,99
35,04
35,06
34,05
35,85
48,00
50,75
58,94
58,40
44,98
42,35
41,99
40,02
40,22
37,90
48,10
58,46
58,43
53,00
50,00
43,92
37,98
37,40
33,01
36,40
35,07
33,01
35,09
39,89
44,53
47,67
54,91
51,82
44,67
43,30
42,43
38,67
35,91
35,38
38,81
47,27
52,42
57,60
51,94
43,34
36,67
40,01
35,95
37,96
37,72
33,07
32,53
37,72
43,50
49,94
54,93
52,96
44,32
41,00
40,68
39,00
36,06
34,59
35,75
40,75
44,03
48,00
48,00
41,18
35,11
38,58
33,02
37,96
36,92
32,99
32,56
35,98
44,01
54,42
54,94
50,00
44,92
40,80
36,28
32,22
30,89
30,27
32,91
42,00
49,00
51,00
50,00
53,38
35,42
38,08
38,07
38,95
36,95
34,95
31,50
29,99
30,53
30,96
45,00
53,00
47,53
44,81
41,00
37,08
32,93
32,92
36,20
50,80
53,65
53,98
58,91
58,91
48,08
41,91
40,00
40,00
39,00
38,15
36,32
35,00
33,00
28,34
34,00
39,54
43,20
40,00
42,24
35,00
33,03
32,08
34,07
40,00
50,01
53,39
55,50
57,90
38,08
34,97
30,06
34,07
34,48
33,05
33,07
34,31
47,53
35,93
47,72
42,65
40,74
38,00
37,35
34,53
34,53
34,42
39,87
53,33
57,91
57,97
61,94
53,80
34,73
35,96
34,08
36,49
36,94
36,49
36,49
37,94
43,91
50,18
62,15
57,80
43,78
40,00
35,08
34,53
34,10
34,56
53,00
62,03
65,01
65,12
61,98
58,42
37,85
39,95
33,60
33,53
33,01
31,82
32,51
36,56
43,15
57,28
69,98
61,80
39,90
34,99
33,82
32,00
32,00
31,72
35,72
61,96
69,01
67,08
65,00
54,89
36,00
39,91
38,93
37,29
35,26
32,51
32,11
33,20
42,78
46,86
61,91
53,96
41,80
35,00
34,52
33,66
33,50
33,82
43,00
54,82
55,00
56,00
50,45
43,73
35,62
36,65
32,52
33,80
34,55
32,56
32,53
34,54
42,97
46,60
59,08
54,97
48,05
40,36
36,50
33,56
33,06
33,16
33,87
52,34
54,92
50,00
42,43
42,74
33,00
44,91
37,00
36,61
35,42
31,00
29,93
27,72
31,04
33,17
45,65
55,01
44,96
37,97
31,64
29,57
26,96
27,00
30,71
32,21
39,98
46,07
46,19
48,95
34,94
39,03
37,98
37,95
34,60
32,00
26,92
22,48
32,00
34,01
39,99
38,48
45,00
40,60
35,87
32,31
30,00
27,99
37,70
46,00
46,01
52,41
57,34
62,32
41,24
39,96
38,98
37,00
36,94
27,28
25,88
30,76
43,86
41,43
55,42
52,18
40,12
43,55
39,28
31,53
31,24
31,25
43,27
55,00
52,17
55,40
46,37
45,78
26,83
38,96
37,18
35,38
32,25
28,01
29,28
33,96
42,61
40,09
53,99
45,46
36,06
36,14
35,00
33,67
33,47
34,06
42,53
41,89
48,62
56,51
58,35
58,93
42,00
40,00
37,97
35,98
35,41
33,59
33,77
35,48
41,87
44,01
62,00
65,00
56,00
57,76
56,55
50,10
45,19
48,00
74,68
82,83
79,95
73,00
60,00
49,84
34,10
45,83
38,46
34,80
33,65
33,24
33,31
34,80
38,95
46,44
53,67
55,00
50,42
42,83
42,49
36,73
34,91
36,51
50,34
64,40
64,96
69,99
64,91
54,00
39,55
39,43
38,92
38,46
34,56
33,79
33,54
33,77
40,00
44,55
56,55
60,05
55,25
52,55
44,02
36,55
34,44
37,99
44,59
55,99
56,00
55,78
40,96
43,94
35,96
45,01
39,93
40,00
36,93
33,42
32,84
32,72
33,42
31,98
45,13
58,00
55,97
48,39
38,12
31,48
30,93
30,91
31,95
34,00
44,18
43,39
36,97
44,65
38,33
45,91
37,96
33,60
35,92
34,91
33,91
33,01
33,95
33,92
32,35
42,62
47,20
45,00
42,00
33,09
30,99
25,41
33,42
41,34
50,06
53,07
50,88
67,33
39,90
35,62
32,59
34,21
32,96
32,00
29,99
31,09
44,27
36,97
48,80
54,70
40,42
38,00
34,09
32,36
32,36
31,72
35,20
40,73
54,90
57,94
45,71
50,15
29,85
35,35
30,02
31,10
32,06
28,70
28,00
32,80
39,63
38,71
48,98
48,98
40,70
38,22
38,55
33,44
32,55
33,50
47,68
59,91
56,44
58,50
46,14
43,10
35,93
35,47
34,49
33,47
32,54
30,72
30,21
33,42
37,99
38,39
45,58
50,00
42,00
42,15
34,01
30,10
30,10
32,05
39,55
54,05
57,94
55,88
43,46
41,06
35,93
38,66
34,93
33,98
33,47
32,91
31,80
33,49
38,82
46,00
53,95
53,34
42,00
36,55
34,00
32,07
32,02
33,00
36,60
50,61
53,99
51,00
42,33
39,87
32,00
42,47
35,56
34,18
31,44
31,08
30,94
30,99
37,10
46,75
59,90
52,95
40,02
37,89
33,50
30,51
29,97
29,42
30,92
40,61
46,20
48,91
36,55
